CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
715155033,0,61,0,0,3,2,1,0,49,6,1,4,2122.0,975,1147.0,0.807,5224,85,0.667,0.459
789413958,0,53,0,1,2,2,3,0,43,4,2,3,11909.0,1018,10891.0,1.006,1938,53,0.656,0.085
717800358,0,48,0,3,3,2,3,0,36,3,3,4,10111.0,868,9243.0,0.748,4791,68,0.889,0.086
709831983,0,57,0,2,5,2,0,0,46,3,2,3,34516.0,1244,33272.0,0.606,15176,126,0.8,0.036
715923408,0,30,1,0,0,1,4,0,19,4,2,3,4184.0,1254,2930.0,0.549,14999,110,0.719,0.3
712905708,0,53,1,1,2,1,4,0,39,5,2,4,2590.0,1564,1026.0,0.386,1188,40,0.6,0.604
804598908,0,35,0,3,2,2,3,0,25,3,2,3,6510.0,2055,4455.0,1.042,2238,49,0.531,0.316
712287333,0,39,0,1,5,2,3,0,30,3,1,4,34516.0,2055,32461.0,0.589,4048,74,0.51,0.06
715928808,0,42,1,2,3,1,4,0,31,3,5,2,3964.0,1218,2746.0,0.593,4580,75,1.419,0.307
789345408,0,39,1,2,0,1,1,0,29,5,3,2,1438.3,722,716.3,0.894,4983,53,1.12,0.502
809559933,1,45,1,3,2,1,5,0,40,3,5,3,4462.0,706,3756.0,0.886,2526,41,0.414,0.158
720317658,0,43,0,2,2,2,3,0,35,2,2,2,5858.0,961,4897.0,0.657,7916,82,0.708,0.164
789238683,0,53,0,2,5,0,0,0,42,4,2,2,22664.0,0,22664.0,0.749,4586,89,0.745,0.0
717291333,0,38,0,3,5,1,3,0,29,2,2,2,16722.0,0,16722.0,0.719,15110,113,0.823,0.0
708489258,0,40,1,3,2,1,4,0,27,5,3,3,1438.3,988,450.3,0.556,3561,72,0.5,0.687
713276733,0,45,1,4,2,2,4,0,36,3,1,3,3562.0,2107,1455.0,0.394,4490,90,0.667,0.592
713866308,0,45,0,4,6,2,2,0,36,5,2,1,15100.0,2004,13096.0,0.9,4135,76,0.689,0.133
708590658,0,65,1,1,6,1,5,0,53,5,3,2,15965.0,2312,13653.0,0.59,1619,40,0.538,0.145
711597183,0,43,0,2,5,0,3,0,34,5,3,2,1452.0,0,1452.0,0.97,4571,72,0.846,0.0
709583133,0,53,0,3,5,1,1,0,40,6,3,3,3326.0,1442,1884.0,0.711,1627,54,1.077,0.434
815830083,0,53,1,3,5,2,4,0,48,6,2,1,1953.0,1215,738.0,0.667,4253,72,0.8,0.622
716402508,0,49,1,3,2,3,4,0,36,4,3,3,2705.0,1681,1024.0,0.577,4265,87,0.776,0.621
778844433,0,49,0,5,6,2,3,0,30,3,2,1,20895.0,1808,19087.0,0.572,3210,65,0.667,0.087
721365033,1,37,0,3,5,2,1,0,36,3,2,4,1696.0,0,1696.0,0.857,2095,43,0.536,0.0
770753733,0,42,1,5,0,2,4,0,28,4,3,2,3044.0,1865,1179.0,0.852,4854,85,1.024,0.613
708438033,0,36,1,2,6,1,4,0,27,3,3,4,3049.0,2198,851.0,1.546,2617,48,1.0,0.721
719734533,0,40,1,4,2,1,4,0,28,6,2,2,1438.3,689,749.3,0.823,4921,65,0.806,0.479
822063408,0,43,0,4,6,1,1,0,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412
709259958,1,53,1,1,2,2,4,0,44,1,3,2,5541.0,2517,3024.0,0.879,9195,73,0.825,0.454
709479558,0,36,1,4,0,2,4,0,36,3,2,1,2758.0,2168,590.0,1.046,3073,86,0.792,0.786
708816408,0,41,0,4,5,2,3,0,32,4,6,3,21756.0,0,21756.0,0.817,3063,71,0.511,0.0
714412308,1,33,0,3,2,1,3,0,36,6,3,5,7140.0,0,7140.0,0.401,916,18,0.2,0.0
711234783,1,44,1,4,6,1,4,0,28,5,2,3,2020.0,0,2020.0,0.716,2621,45,0.552,0.0
719518308,0,48,0,2,6,3,3,0,35,5,2,4,5039.0,0,5039.0,0.757,1390,23,0.769,0.0
719889408,0,56,1,4,5,1,4,0,36,4,1,5,3652.0,1351,2301.0,0.836,1561,39,0.625,0.37
717384183,0,58,1,3,2,2,4,0,53,1,3,1,2669.0,2048,621.0,0.725,4863,79,1.135,0.767
789550458,0,59,0,0,3,2,1,3,52,1,2,1,15223.0,1729,13494.0,0.863,14230,111,0.79,0.114
717225258,0,35,0,2,2,2,0,0,27,6,2,2,13655.0,1048,12607.0,0.509,2383,59,0.595,0.077
788957358,0,53,1,1,2,2,1,0,39,3,3,2,4930.0,2227,2703.0,0.801,4224,77,0.791,0.452
711461658,0,47,0,1,3,1,1,0,29,5,3,2,3291.0,1197,2094.0,0.672,3228,82,0.708,0.364
771912408,0,49,1,2,2,1,4,0,38,3,3,1,6674.0,1402,5272.0,0.695,7468,92,0.614,0.21
719108358,0,39,0,2,4,1,3,0,31,5,2,1,18974.0,2517,16457.0,1.369,2783,56,1.0,0.133
785500533,0,53,1,4,6,1,4,0,47,3,2,2,2734.0,2085,649.0,0.764,4064,66,0.784,0.763
714550383,0,46,0,2,3,2,1,0,36,4,3,3,4129.0,0,4129.0,0.96,1678,40,1.0,0.0
708682908,0,43,1,4,6,2,5,0,28,2,2,1,2838.0,1934,904.0,0.873,8644,87,0.554,0.681
716441058,0,45,1,4,3,2,4,3,36,2,5,2,14416.0,0,14416.0,0.788,13820,99,0.65,0.0
719940483,0,51,1,1,2,1,1,0,43,2,2,2,2107.0,1663,444.0,0.712,4841,88,0.725,0.789
717535083,0,52,1,2,4,1,4,0,40,2,2,1,5207.0,1121,4086.0,0.578,7153,84,0.647,0.215
714113658,0,52,0,2,6,2,3,0,41,3,3,1,2757.0,1425,1332.0,0.574,3992,76,1.054,0.517
716860233,0,51,1,3,5,1,4,0,39,3,3,0,8148.0,701,7447.0,0.819,4124,87,0.891,0.086
718361583,0,56,1,2,5,1,5,0,36,3,3,5,8242.0,0,8242.0,0.434,1559,44,0.467,0.0
719118708,1,49,1,3,6,2,4,0,37,2,2,2,5855.0,0,5855.0,0.962,9202,80,0.86,0.0
815240358,0,47,1,3,5,1,5,0,42,4,1,4,25027.0,1501,23526.0,1.063,3357,62,0.771,0.06
714709983,0,43,1,2,0,1,4,0,36,6,2,4,6979.0,898,6081.0,0.565,1665,44,0.375,0.129
780481308,0,37,1,3,2,1,5,0,24,3,2,2,10584.0,1550,9034.0,0.692,1567,33,0.32,0.146
720695583,0,65,0,1,2,2,5,0,53,6,2,3,10775.0,1787,8988.0,0.648,3432,70,0.75,0.166
714621183,0,39,1,3,2,2,4,0,36,4,3,4,2650.0,1646,1004.0,0.747,4512,80,0.509,0.621
716961033,0,48,1,3,3,2,4,0,40,1,3,3,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611
720085233,1,51,1,2,1,0,5,0,40,6,3,4,8930.0,2517,6413.0,0.661,2167,38,0.357,0.282
720068808,0,41,1,2,2,1,4,0,32,3,3,2,3302.0,1980,1322.0,0.625,3899,65,0.711,0.6
715798608,0,45,1,4,2,1,1,0,34,4,4,2,4244.0,1066,3178.0,0.606,4016,89,0.854,0.251
716430933,0,46,1,4,6,2,4,0,36,2,1,2,3973.0,0,3973.0,0.89,13740,131,0.819,0.0
714022833,1,42,1,2,2,2,1,3,32,4,3,3,17909.0,0,17909.0,0.225,5977,58,0.487,0.0
798553158,1,62,1,1,2,2,4,0,56,1,2,1,3109.0,0,3109.0,1.054,5470,72,0.674,0.0
715996983,0,47,0,4,5,0,3,0,30,5,2,2,17682.0,2481,15201.0,1.302,1747,31,1.214,0.14
712425258,0,46,1,4,6,2,4,0,26,6,1,3,1859.0,1379,480.0,0.836,4260,72,0.714,0.742
814586958,0,43,1,2,0,0,5,0,38,4,3,2,3264.0,2042,1222.0,0.752,4624,75,0.705,0.626
715174983,0,40,0,3,2,1,2,0,36,4,4,4,2223.0,597,1626.0,0.572,3331,67,0.675,0.269
798792408,1,48,0,3,3,1,3,0,42,1,1,3,9959.0,0,9959.0,0.688,805,24,0.143,0.0
710026458,0,34,0,1,6,1,1,0,36,2,2,2,3995.0,2475,1520.0,0.817,12575,99,0.8,0.62
713763633,0,54,1,2,2,1,5,0,46,5,3,2,3014.0,794,2220.0,0.5,1488,30,0.579,0.263
716688183,1,51,1,1,3,1,4,0,43,4,3,3,1665.0,1521,144.0,0.874,2878,45,0.452,0.914
713508333,0,43,1,4,0,3,4,0,33,5,4,3,1884.0,1216,668.0,0.945,4591,85,0.735,0.645
709972908,0,38,1,2,2,2,4,0,25,5,1,2,9874.0,1059,8815.0,0.664,4369,70,0.707,0.107
709213458,1,42,0,3,3,1,3,0,36,1,3,2,22993.0,0,22993.0,1.004,7867,75,0.786,0.0
719309958,1,55,0,3,1,2,3,0,35,4,1,3,20865.0,0,20865.0,0.881,837,25,0.667,0.0
779130108,1,33,1,0,5,2,1,0,15,3,2,6,1438.3,0,1438.3,0.835,2527,49,0.69,0.0
826467333,0,57,0,1,3,2,3,0,53,4,1,3,7976.0,585,7391.0,0.925,4082,74,0.682,0.073
787502883,0,60,1,1,1,2,5,3,48,1,2,1,34516.0,1542,32974.0,0.603,7443,98,0.556,0.045
711830433,0,44,1,3,0,2,4,0,32,1,2,1,7926.0,1051,6875.0,0.729,7677,87,0.554,0.133
798489258,0,59,1,1,5,0,5,0,53,1,3,1,3709.0,1197,2512.0,0.824,5557,82,1.0,0.323
779685558,0,53,0,5,2,2,0,1,36,2,4,1,34516.0,2088,32428.0,0.822,15290,123,0.732,0.06
714502458,0,49,0,3,6,1,2,0,36,6,2,4,17811.0,643,17168.0,0.842,3748,79,0.646,0.036
787430733,0,56,1,2,3,1,1,0,41,5,3,2,2771.0,1446,1325.0,0.686,1706,27,0.227,0.522
715773783,1,44,1,2,2,2,1,0,35,2,3,4,4196.0,561,3635.0,0.741,2558,38,0.652,0.134
718316058,0,51,0,1,5,1,2,0,38,3,3,1,13731.0,1375,12356.0,0.878,14826,99,0.707,0.1
715311183,0,35,0,2,4,2,2,0,24,2,3,1,3388.0,1659,1729.0,0.842,13557,100,0.724,0.49
780662133,0,39,0,2,5,1,2,0,28,6,3,5,3257.0,2517,740.0,0.539,1534,35,0.591,0.773
737982408,0,33,0,1,0,2,3,0,26,4,3,4,19136.0,1608,17528.0,0.728,2501,55,0.528,0.084
716299608,1,58,1,3,6,0,4,0,36,2,2,3,1508.0,0,1508.0,0.458,1990,31,0.192,0.0
710937783,0,53,1,0,5,1,1,0,40,1,3,3,2772.0,2414,358.0,0.805,5313,68,1.194,0.871
770575233,0,37,0,2,2,2,2,0,23,6,1,2,5663.0,1149,4514.0,0.767,2553,61,0.794,0.203
710879283,0,51,0,1,3,1,4,0,41,3,4,3,1438.3,0,1438.3,0.623,4312,81,0.723,0.0
716043258,0,53,0,3,6,1,1,0,41,6,1,2,1595.0,870,725.0,0.694,1745,41,0.577,0.545
712760208,0,42,1,4,2,1,5,0,31,3,2,1,6751.0,1192,5559.0,0.776,7921,93,0.55,0.177
710416533,0,58,1,3,6,2,1,0,52,4,1,1,1454.0,888,566.0,1.19,3060,56,0.647,0.611
772466508,1,45,0,3,6,2,2,0,35,6,2,1,18004.0,2517,15487.0,0.569,2030,45,0.452,0.14
817144458,0,32,1,2,2,2,4,0,17,5,1,2,1438.3,1228,210.3,1.132,2580,67,0.971,0.854
719680908,0,47,1,0,0,1,4,0,27,3,1,3,1776.0,691,1085.0,0.878,4878,84,0.826,0.389
804649833,0,42,0,3,4,1,1,0,29,3,3,4,2533.0,1126,1407.0,0.788,3436,74,0.574,0.445
710748483,0,56,1,1,3,2,4,0,43,3,2,2,2923.0,1934,989.0,0.577,3861,68,0.7,0.662
717131283,0,43,1,4,3,0,1,0,34,5,1,1,6034.0,1579,4455.0,0.753,4712,67,0.914,0.262
814989933,0,45,1,4,0,3,4,0,40,1,2,1,1795.0,1058,737.0,0.778,5575,73,0.738,0.589
720496158,0,53,0,0,6,2,2,0,42,1,2,0,13409.0,1168,12241.0,0.625,4031,82,0.745,0.087
714974658,0,48,1,4,0,1,4,0,36,6,1,4,2464.0,1867,597.0,0.6,1219,35,1.333,0.758
717072108,1,50,1,2,6,2,1,0,36,3,3,2,2762.0,0,2762.0,0.684,2571,44,0.419,0.0
788760633,0,53,0,3,5,0,2,0,33,4,2,2,13513.0,1495,12018.0,0.505,3503,68,0.511,0.111
716532258,0,51,1,1,3,2,4,0,43,4,3,2,2827.0,1308,1519.0,0.79,3291,55,0.618,0.463
789351783,0,40,1,5,2,1,4,0,30,3,2,2,2114.0,1618,496.0,0.664,4518,88,0.692,0.765
712872183,0,35,1,4,5,2,4,0,24,4,2,2,3271.0,1367,1904.0,0.704,2464,92,1.0,0.418
711862533,1,55,1,1,5,1,4,0,36,5,3,2,2258.0,2000,258.0,0.611,2500,42,0.68,0.886
714869958,0,55,0,2,5,2,0,0,36,6,2,3,29795.0,2364,27431.0,0.759,3949,71,0.919,0.079
715797783,0,55,1,1,5,0,1,0,47,3,2,3,2697.0,1863,834.0,0.735,4615,81,0.688,0.691
712319058,0,37,1,1,5,1,4,0,29,5,3,0,4671.0,1933,2738.0,0.986,2468,58,0.706,0.414
717217983,0,43,1,3,2,1,4,0,30,6,2,3,3143.0,2517,626.0,0.959,5409,79,0.881,0.801
718640508,0,59,1,0,2,2,4,0,46,4,1,2,3044.0,1611,1433.0,0.74,1456,36,0.714,0.529
801497508,0,56,1,1,2,1,4,0,50,4,3,2,1584.0,1311,273.0,0.867,4203,73,0.78,0.828
757167633,0,50,0,2,5,2,2,0,43,4,3,3,4388.0,642,3746.0,0.815,3836,81,0.723,0.146
769100508,0,55,1,5,3,2,4,0,49,6,2,1,2177.0,1472,705.0,0.787,5228,77,0.674,0.676
774437583,0,55,0,1,1,1,2,0,49,6,2,4,4597.0,2442,2155.0,0.512,1504,38,0.357,0.531
715247508,0,30,1,1,2,1,4,0,36,3,2,2,7087.0,1060,6027.0,0.709,1712,37,0.609,0.15
714148758,0,34,1,2,4,1,4,0,27,2,3,3,1726.0,1398,328.0,1.009,5228,68,0.7,0.81
779498058,0,39,0,2,2,1,3,0,21,5,3,3,3281.0,1272,2009.0,0.799,2006,34,0.545,0.388
716899233,0,40,1,4,2,2,4,1,20,6,4,3,15987.0,1965,14022.0,0.722,4542,70,0.591,0.123
712202433,0,46,1,2,3,2,4,0,36,3,3,4,2283.0,1020,1263.0,0.944,3687,68,1.125,0.447
718707933,1,54,0,2,5,1,2,0,35,4,3,4,2189.0,382,1807.0,0.884,2750,51,0.594,0.175
715825458,1,47,0,2,2,1,3,0,36,3,3,2,12933.0,2239,10694.0,0.445,6564,56,0.514,0.173
717139608,0,50,1,2,0,0,4,0,36,3,2,3,3462.0,1817,1645.0,0.717,4635,65,0.711,0.525
788776008,0,43,0,3,0,1,3,0,24,6,3,1,4726.0,1161,3565.0,0.698,4683,91,0.896,0.246
708761733,0,52,1,3,3,1,5,0,36,2,2,2,8279.0,1582,6697.0,0.76,4419,63,0.658,0.191
714557583,0,58,1,2,0,2,4,0,36,6,4,0,2212.0,1902,310.0,0.691,4976,79,0.975,0.86
714571008,0,49,1,3,6,1,4,0,36,3,2,3,1438.3,0,1438.3,1.044,4553,78,1.167,0.0
778659108,0,51,1,2,3,2,5,0,31,6,2,1,4789.0,2203,2586.0,0.847,4718,81,0.976,0.46
717626508,0,44,1,3,2,1,4,0,36,3,3,1,1699.0,0,1699.0,0.653,5495,87,0.642,0.0
757643733,0,42,1,2,4,2,4,0,35,6,3,2,3223.0,0,3223.0,0.593,4916,79,0.717,0.0
780276258,0,53,0,2,3,1,0,0,39,3,2,3,13091.0,985,12106.0,0.322,1452,37,0.276,0.075
708924783,0,43,0,3,2,0,3,0,36,4,1,0,5506.0,2129,3377.0,0.705,4024,62,0.55,0.387
766322883,0,33,1,3,0,2,1,0,26,6,3,5,6316.0,1344,4972.0,0.823,2401,71,0.732,0.213
708957183,0,48,0,0,6,0,1,0,36,3,1,0,2708.0,2517,191.0,0.568,2198,41,0.864,0.929
813915933,0,45,0,2,2,0,1,0,40,3,3,2,2259.0,954,1305.0,0.695,1393,35,0.842,0.422
721027083,0,47,1,4,4,2,5,0,36,6,1,0,3054.0,1862,1192.0,0.589,3543,87,0.812,0.61
717748608,1,35,1,4,3,1,4,0,24,3,2,4,1555.0,872,683.0,0.772,2252,51,0.645,0.561
716004258,0,45,0,4,3,2,2,0,35,1,1,3,8449.0,2092,6357.0,0.709,17634,120,0.667,0.248
714770808,0,59,0,2,3,1,4,0,42,3,3,5,4328.0,670,3658.0,0.396,1580,54,0.543,0.155
714603558,0,37,0,2,3,2,1,0,24,6,2,3,11699.0,1758,9941.0,0.869,2007,46,1.0,0.15
817041408,0,56,1,3,3,1,5,0,41,3,2,3,4169.0,1549,2620.0,0.768,4519,82,0.708,0.372
716235783,0,45,0,3,0,1,1,0,39,3,2,4,7109.0,866,6243.0,0.572,4047,75,0.667,0.122
712615008,0,46,0,2,2,3,0,0,34,1,3,2,24431.0,892,23539.0,0.417,3457,66,0.571,0.037
716211258,0,59,1,1,0,3,4,0,49,6,5,4,4072.0,0,4072.0,0.464,1966,43,1.15,0.0
714997683,0,56,1,4,2,1,5,0,49,5,1,3,14915.0,1111,13804.0,0.846,1388,35,0.667,0.074
785410158,0,50,1,3,3,1,4,0,42,4,3,3,2719.0,0,2719.0,0.794,4172,65,0.97,0.0
798451908,0,36,1,2,2,1,4,0,30,1,3,2,5723.0,0,5723.0,0.85,12403,120,0.69,0.0
734924658,0,47,1,5,3,1,4,0,36,5,3,1,1478.0,792,686.0,0.873,4123,67,0.489,0.536
712685733,0,57,1,3,6,2,5,3,36,6,3,2,34516.0,1698,32818.0,0.823,3498,68,0.619,0.049
715518783,0,48,1,3,2,2,4,0,36,2,3,1,3882.0,2029,1853.0,0.751,13980,128,0.707,0.523
718788258,0,52,0,5,6,1,3,0,40,3,3,4,30314.0,776,29538.0,0.705,3290,82,0.64,0.026
787514433,0,34,1,3,0,1,4,0,23,3,3,3,2164.0,1176,988.0,0.835,5075,71,0.868,0.543
810868758,0,39,0,3,5,1,1,0,34,5,1,2,12078.0,1687,10391.0,0.482,2384,52,1.167,0.14
709169133,0,35,1,1,3,1,5,0,23,3,3,1,1438.3,0,1438.3,0.751,3995,82,0.608,0.0
719328858,1,56,0,4,3,1,2,0,43,6,2,6,4535.0,0,4535.0,0.831,2342,40,0.6,0.0
713269533,1,42,0,2,0,2,3,0,36,1,3,1,9959.0,2517,7442.0,0.884,8847,85,0.771,0.253
712044558,1,51,1,1,5,2,4,3,41,6,2,3,14563.0,1309,13254.0,0.708,6408,70,0.944,0.09
721233033,1,50,0,2,3,2,3,0,38,1,2,3,4915.0,464,4451.0,0.242,1474,36,0.091,0.094
788552658,0,46,1,4,5,1,4,0,30,3,3,1,2479.0,1759,720.0,0.81,4562,86,0.72,0.71
797898858,0,40,1,2,5,2,4,0,34,1,2,1,4748.0,2085,2663.0,0.615,7288,88,0.6,0.439
716930133,0,43,1,3,3,3,4,0,36,3,3,2,1824.0,0,1824.0,0.797,4594,86,0.654,0.0
807600633,0,44,1,2,1,0,5,0,39,6,4,1,9856.0,671,9185.0,0.662,5408,83,0.729,0.068
780657708,0,48,0,2,6,1,3,0,37,4,3,3,6593.0,0,6593.0,0.667,3520,69,0.769,0.0
710749458,0,64,1,0,1,1,4,0,53,4,1,3,5462.0,1864,3598.0,0.67,1523,35,0.667,0.341
719354433,0,48,0,1,0,2,3,3,36,6,3,3,34516.0,1629,32887.0,0.815,4042,78,0.592,0.047
711445233,0,42,1,5,5,2,4,0,36,6,3,1,1438.3,0,1438.3,0.813,4653,78,0.95,0.0
715105908,0,28,1,0,2,2,5,3,15,3,3,3,32024.0,1232,30792.0,1.04,2507,64,0.882,0.038
710761533,0,44,0,2,2,3,3,0,33,3,2,3,23665.0,1624,22041.0,0.574,4190,87,0.706,0.069
711080358,0,55,0,1,6,3,0,0,46,4,1,2,19849.0,2205,17644.0,0.796,3657,66,0.737,0.111
789121233,0,53,1,2,6,2,4,0,41,5,1,3,2329.0,2290,39.0,0.533,4609,76,0.767,0.983
743912958,0,39,1,1,2,2,1,0,32,3,3,1,3812.0,1103,2709.0,0.757,4080,65,0.625,0.289
714389883,0,45,0,4,2,2,3,0,36,6,3,1,8063.0,1485,6578.0,0.872,4275,77,0.833,0.184
712987608,0,51,1,2,1,2,4,0,40,3,3,3,1438.3,1153,285.3,0.866,4263,84,0.909,0.802
715839708,0,51,0,1,2,1,0,0,39,2,3,2,34516.0,2452,32064.0,0.707,7111,82,0.608,0.071
711356733,0,45,1,5,6,2,4,0,36,2,2,3,3883.0,847,3036.0,0.951,4667,90,0.8,0.218
717177783,0,36,1,0,6,1,4,3,19,1,2,3,13313.0,0,13313.0,1.08,15549,121,0.833,0.0
708902883,0,55,0,2,2,2,0,0,36,5,2,2,12856.0,0,12856.0,0.51,3364,61,0.564,0.0
708373083,1,40,1,4,6,1,1,0,30,1,3,4,3356.0,2517,839.0,0.583,2032,39,0.147,0.75
797643708,0,47,0,1,3,1,0,0,41,3,1,4,27858.0,1314,26544.0,0.676,1772,53,0.559,0.047
773228133,1,39,1,2,2,1,4,0,29,3,2,2,1677.0,0,1677.0,0.869,2437,41,0.708,0.0
709051533,0,46,1,1,2,1,1,0,26,6,3,0,2933.0,1569,1364.0,0.648,4956,92,0.673,0.535
709385133,0,42,1,2,1,1,5,0,30,4,3,5,14828.0,1513,13315.0,0.748,15572,113,0.614,0.102
811140933,0,43,1,2,3,1,4,0,29,4,1,2,2616.0,1786,830.0,0.876,5219,63,0.75,0.683
808279158,0,51,0,3,2,1,3,0,46,1,3,1,11765.0,1429,10336.0,0.817,8914,99,0.768,0.121
719360583,0,53,0,1,2,1,2,0,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503
720835308,0,49,1,2,5,1,5,0,34,6,1,3,3017.0,0,3017.0,0.702,4389,72,0.636,0.0
816082233,0,35,0,3,2,3,2,0,30,5,1,3,8547.0,1666,6881.0,1.163,1311,33,2.0,0.195
817616433,0,55,1,2,0,3,5,0,41,6,2,2,7613.0,0,7613.0,0.68,4268,69,0.725,0.0
714417183,0,39,1,1,5,3,4,0,31,1,3,1,9511.0,2220,7291.0,0.712,7041,95,0.532,0.233
716112933,1,39,1,3,2,1,5,0,36,3,2,3,1575.0,592,983.0,0.236,644,15,0.154,0.376
720865383,0,53,0,3,2,2,0,0,45,4,3,1,3378.0,1852,1526.0,0.483,4437,50,1.0,0.548
713451408,0,47,0,4,3,0,2,0,36,6,1,3,1943.0,1654,289.0,0.648,3392,70,0.591,0.851
708387933,0,49,1,2,4,1,4,0,37,2,1,2,5500.0,0,5500.0,0.675,14357,110,0.618,0.0
709306983,0,44,1,2,4,1,4,3,36,6,3,2,10580.0,1023,9557.0,0.907,4721,81,0.8,0.097
790141308,0,44,0,2,0,1,3,0,37,5,3,1,8241.0,0,8241.0,0.723,4436,79,0.756,0.0
772399983,0,55,0,2,0,2,3,3,45,3,1,4,34516.0,1433,33083.0,0.728,1966,31,0.55,0.042
718735908,1,47,0,4,2,2,0,0,35,3,4,3,7015.0,0,7015.0,0.456,1799,51,0.645,0.0
773448558,0,46,0,3,2,0,3,0,40,6,3,3,3673.0,2292,1381.0,0.637,1257,34,0.545,0.624
773288958,0,38,0,1,2,1,2,0,31,6,3,3,7475.0,1473,6002.0,0.775,1592,30,0.429,0.197
711447783,0,53,1,2,2,2,4,0,38,4,2,3,2375.0,1353,1022.0,0.804,5000,76,0.617,0.57
789271533,0,51,1,1,1,2,4,0,40,5,3,2,1438.3,908,530.3,0.615,4653,74,0.897,0.631
718024908,0,52,1,2,2,3,4,0,40,2,1,3,2743.0,1705,1038.0,0.605,6993,97,0.54,0.622
720470133,0,59,0,0,2,2,4,0,36,5,3,3,3604.0,1483,2121.0,0.597,4576,87,0.706,0.411
712142733,0,37,1,3,4,1,4,0,26,5,3,2,1910.0,1164,746.0,0.744,2028,39,1.053,0.609
819196158,0,49,1,2,6,2,4,0,44,5,2,3,9797.0,998,8799.0,0.886,15013,116,0.841,0.102
713489358,0,52,1,2,2,1,4,0,40,2,3,2,3698.0,0,3698.0,0.811,3763,82,0.864,0.0
809071083,0,60,1,1,2,2,4,0,55,4,1,0,2346.0,2150,196.0,0.666,4592,90,0.8,0.916
712864683,1,42,1,3,1,2,4,0,30,2,3,3,1438.3,0,1438.3,0.373,1693,37,0.423,0.0
810040908,0,42,1,3,3,2,4,0,37,1,3,1,3787.0,824,2963.0,0.809,16220,120,0.69,0.218
779257233,0,47,0,2,5,2,0,0,29,2,3,2,28852.0,1974,26878.0,0.713,7432,90,0.607,0.068
712884408,0,43,1,1,3,2,5,0,30,3,2,0,5700.0,1904,3796.0,0.649,7939,95,0.61,0.334
712658283,0,36,1,3,2,2,1,0,28,3,2,3,3701.0,969,2732.0,1.079,3222,86,0.623,0.262
718484283,0,57,0,3,4,1,2,0,36,6,1,4,3478.0,2517,961.0,0.685,1409,49,0.75,0.724
719577258,1,43,1,2,5,0,4,0,30,3,3,4,6811.0,0,6811.0,0.677,1937,39,0.56,0.0
715319958,1,48,0,3,5,1,0,0,36,5,2,4,34516.0,787,33729.0,0.763,1312,32,0.6,0.023
716832858,1,46,0,3,2,1,2,0,34,1,2,4,4930.0,159,4771.0,0.592,7412,60,0.579,0.032
708584208,1,36,1,2,2,3,4,0,36,5,2,4,3111.0,2517,594.0,0.646,2367,41,0.519,0.809
716389833,0,50,1,1,6,2,4,0,40,4,1,2,2319.0,1026,1293.0,0.521,4099,74,0.721,0.442
718579833,0,39,1,3,2,3,4,0,26,2,2,1,5325.0,2488,2837.0,0.926,13674,101,0.836,0.467
711709683,0,53,1,2,5,1,4,0,36,6,1,4,3506.0,1405,2101.0,0.766,1999,48,0.655,0.401
712407033,0,26,1,0,5,3,5,3,13,1,2,3,34516.0,2403,32113.0,0.623,4174,59,0.735,0.07
789248958,0,37,1,2,3,1,1,0,26,3,2,3,2946.0,2517,429.0,0.841,5259,89,0.78,0.854
714178458,0,45,0,3,4,1,3,0,35,3,3,2,20640.0,1603,19037.0,0.532,1792,53,0.395,0.078
712597233,1,37,0,2,5,3,1,0,36,2,3,2,3250.0,1721,1529.0,0.446,1714,32,0.391,0.53
708679383,0,44,1,2,6,3,4,0,32,5,1,3,4852.0,1777,3075.0,0.667,1775,55,1.037,0.366
713986908,0,50,1,2,3,1,5,0,40,2,3,2,10748.0,1084,9664.0,0.868,16541,126,0.68,0.101
718582158,0,48,0,2,6,1,0,0,35,3,3,4,10642.0,1715,8927.0,0.705,4183,74,0.762,0.161
712098033,0,38,1,1,5,1,5,0,36,3,3,1,12621.0,912,11709.0,0.64,4945,78,0.56,0.072
708963258,1,46,0,3,0,1,2,0,39,3,3,2,13344.0,1907,11437.0,0.832,8534,86,0.83,0.143
715401633,0,43,1,3,2,2,4,0,35,3,1,2,4469.0,2002,2467.0,0.669,2111,38,0.462,0.448
709830783,0,47,0,5,6,2,0,3,36,5,2,2,34516.0,1686,32830.0,0.937,4039,72,0.756,0.049
716129208,0,37,0,3,2,1,1,0,36,3,3,3,2031.0,0,2031.0,0.752,1678,36,0.8,0.0
760104333,0,43,1,3,2,1,4,3,36,6,2,2,11392.0,0,11392.0,0.821,3246,63,0.703,0.0
820596183,0,58,0,2,0,1,0,0,53,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098
720242733,0,45,0,4,6,2,4,0,36,5,2,3,1963.0,1549,414.0,0.778,3718,75,0.596,0.789
